Name,Type-MAN
J095716.41+190651.3,3
J095716.51+572229.9,4
J095718.57+123955.8,4
J095719.46+074036.4,2
J095720.69+095252.4,3
J095726.89+491857.3,2
J095727.39+252515.2,2
J095728.05+384800.8,2
J095729.32+074719.2,4
J095730.05+032746.9,1
J095732.45+335059.0,2
J095734.14+193813.7,4
J095734.74+001419.1,2
J095734.85+272346.7,1
J095736.68+604749.0,1
J095737.86+261025.2,2
J095737.95+193801.8,1
J095738.67+111236.4,1
J095739.22+081631.1,2
J095745.50+245644.8,1
J095749.57+225114.2,3
J095750.71+215628.5,3
J095751.09+200731.8,3
J095751.85+381006.5,2
J095752.53+181658.3,2
J095756.86+590005.1,2
J095800.18+555654.1,2
J095801.68+285135.5,2
J095807.08+052536.2,1
J095807.79+073041.4,1
J095808.05+204831.6,1
J095809.65+382608.8,1
J095811.89+225055.7,2
J095817.69+591226.7,1
J095820.80+493857.7,3
J095823.25+491820.1,2
J095824.69+214816.7,4
J095830.73+532932.4,2
J095836.68+201840.6,2
J095839.39+264140.5,3
J095841.46+263600.9,3
J095841.46+601339.9,3
J095842.35+390041.9,3
J095842.64+631845.5,1
J095848.63+463958.4,2
J095853.67+334549.9,1
J095858.02+281907.2,3
J095901.52+024740.9,2
J095903.10+150703.1,2
J095903.97+323216.1,2
J095905.82+095825.2,2
J095905.87+082726.5,1
J095908.13+132241.7,1
J095910.07+380612.8,1
J095910.49+085029.2,2
J095911.02+132040.2,3
J095912.97+172242.7,2
J095913.82+255647.4,2
J095914.24+100208.3,1
J095916.85+462924.3,1
J095916.87+300937.1,1
J095917.62+160627.9,2
J095919.23+463623.4,2
J095920.76+011754.8,4
J095920.92+271626.5,2
J095923.46+215849.1,3
J095925.66+630522.5,1
J095926.62+090938.7,2
J095927.14+515417.6,2
J095927.53+300546.8,2
J095929.89+212321.0,1
J095931.33+342457.6,1
J095931.78+361236.6,1
J095937.67+601611.0,2
J095939.07-011452.7,1
J095940.40+172528.3,1
J095946.35+374155.4,1
J095955.32+370724.1,1
J100005.34+012059.8,4
J100007.50+275247.7,1
J100012.69+185436.4,2
J100013.41+440925.7,2
J100014.25+192444.1,2
J100015.52+570042.5,1
J100018.83+263527.5,4
J100022.85+031520.4,2
J100023.25+561251.9,1
J100025.55+044359.3,1
J100026.01+060423.5,1
J100028.41+423828.9,1
J100028.85+195029.5,1
J100029.00+095650.4,1
J100035.35+504442.0,1
J100036.32+514641.6,4
J100037.67+170427.7,2
J100037.75+085757.6,1
J100038.17+273057.5,1
J100044.15+303441.4,2
J100044.70+263316.1,2
J100047.59+015910.6,2
J100050.21+574609.2,1
J100050.64+204028.8,2
J100050.92+171236.6,1
J100051.57+372153.0,2
J100056.67+212716.6,1
J100104.71+051606.2,2
J100108.30+142042.5,1
J100109.86+190055.5,1
J100110.19+291137.6,1
J100111.31+550821.7,4
J100111.83+410849.3,2
J100113.75+115011.8,1
J100116.35+221442.9,1
J100117.10+100029.1,2
J100121.76+041714.2,2
J100126.32+384347.1,1
J100127.42+035400.6,2
J100127.76+372458.4,2
J100128.75+043437.2,4
J100130.44+151457.0,2
J100130.67+383953.0,1
J100130.98+382346.2,1
J100136.99+301642.9,1
J100140.27+135909.1,4
J100140.60+064906.2,3
J100141.34+043528.5,2
J100142.42+374002.0,3
J100143.36+215056.8,1
J100144.78+321148.0,1
J100146.14+290239.1,1
J100147.35+020314.1,1
J100147.57+140612.7,1
J100148.64+592349.9,2
J100149.31+214400.1,2
J100149.63+501557.7,3
J100151.25+203421.1,1
J100152.74+321748.3,2
J100152.89-005241.0,3
J100152.95-000730.6,2
J100156.47+202742.8,1
J100158.82+613643.3,2
J100159.45+165417.7,1
J100200.48+593308.6,1
J100201.37+333533.3,1
J100202.50+333645.5,2
J100205.08+090231.2,1
J100206.58+333746.6,1
J100209.30+065254.5,2
J100209.58+174808.6,2
J100211.69+324815.2,1
J100212.31+001107.3,2
J100215.49+511637.5,2
J100216.58+433643.8,2
J100217.07+144623.5,1
J100221.32+515854.7,1
J100223.03+421707.2,2
J100223.55+242453.3,1
J100231.41+125817.1,1
J100232.70+122303.2,1
J100235.85+234915.1,2
J100236.10+041405.3,1
J100236.53+324224.3,1
J100238.53+120105.3,3
J100242.34+331526.8,2
J100242.60+561134.9,1
J100242.72+444526.9,2
J100248.39+160432.3,2
J100249.82+340433.5,2
J100253.29+124617.3,2
J100257.06+195152.8,4
J100304.12+482401.0,3
J100304.63+325341.1,1
J100305.03+102945.7,2
J100305.88+243317.6,1F
J100307.63+214357.7,2
J100317.10+050928.8,3
J100319.46+462947.0,2
J100322.12+101651.2,4
J100322.25+062543.6,1
J100322.69+005025.7,2
J100322.89+112337.4,1
J100324.75+112410.7,2
J100337.14+122341.2,1
J100337.88+403118.3,1
J100339.04+410315.4,3
J100345.61+612516.5,1
J100401.42+153445.0,1
J100403.89+184128.5,2
J100405.48+490804.5,1
J100406.94+435322.5,4
J100408.26+541102.0,2
J100408.77+103630.6,2
J100410.57+562706.8,2
J100418.98+515813.5,3
J100419.83+140148.5,1
J100420.39+523434.9,1
J100424.25-005755.2,2
J100426.42+142019.5,1
J100432.60+190537.9,2
J100433.82+501452.4,1
J100435.10+210550.4,2
J100437.57+042716.8,1
J100443.02+272922.2,1
J100444.77+375212.0,2
J100446.95+140507.5,2
J100448.50+081526.0,1
J100450.04+121523.7,2
J100451.53+025433.7,1
J100456.67+094707.3,2
J100456.75+562456.8,2
J100459.82+460520.3,2
J100501.02+602203.9,2
J100504.01+555955.7,1
J100505.82+410539.3,2
J100507.45+272526.0,1
J100508.08+091233.4,3
J100510.76+221133.1,1
J100510.93+062312.3,1
J100515.23+485719.9,1
J100519.41+104946.0,1
J100520.96+141311.7,2
J100520.98+122446.1,3
J100521.53+000518.8,1
J100521.71+221140.8,1
J100522.94+141203.2,2
J100525.03+001404.8,2
J100526.01+505840.7,2
J100527.16-005228.6,1
J100527.42+370309.3,2
J100528.12+224658.9,1
J100531.60+023508.2,2
J100532.54+305444.5,3
J100533.46+001759.4,2
J100535.96+302721.8,3
J100545.36+531601.6,1
J100547.78+415842.1,1
J100548.78+292727.9,2
J100551.14+241911.4,3
J100553.78+185311.6,2
J100559.75+354404.8,4
J100600.59+562632.2,2
J100601.74+345410.5,1
J100603.70+003642.9,3
J100607.63+443800.7,2
J100608.67+335404.0,1
J100610.26+513911.2,3
J100616.67+064610.4,3
J100620.60+472320.4,1
J100622.41+301333.0,2
J100625.03+100740.8,3
J100626.33+272546.4,1
J100629.57+112159.6,2
J100638.82+255444.8,1
J100641.07+203437.9,1
J100644.57+435318.9,1
J100646.09+530918.3,2
J100647.14+265342.0,1
J100650.03+231032.3,2
J100650.03+511738.8,2
J100650.42+564450.4,2
J100653.28+122338.7,2
J100653.46+003529.2,3
J100654.53+442450.5,2
J100656.96+353117.7,2
J100657.74+213152.1,2
J100708.72+194031.4,1
J100710.44+502356.5,1
J100710.88+161124.8,2
J100711.93+280056.1,1
J100712.16+624529.5,2
J100713.25+124713.2,3
J100715.39+250328.0,1
J100716.08+531644.2,2
J100719.23+435440.8,1
J100719.76+051205.8,1
J100727.14+520322.0,2
J100728.89+422123.8,2
J100733.71+355302.3,1
J100733.92+090526.2,2
J100735.95+581241.3,2
J100736.14+224726.1,2
J100736.18+060208.8,2
J100739.68+300005.3,3
J100742.77+112754.9,2
J100742.78+361232.9,4
J100744.39+200748.1,1
J100745.14+283512.9,2
J100747.11+020652.4,2
J100747.40+110258.2,2
J100757.07+280148.0,2
J100758.29+500953.4,2
J100758.67+162211.7,3
J100759.68+502435.9,1
J100800.51+214859.1,2
J100803.29+352358.8,1
J100809.61+024533.5,1
J100811.63+361041.8,2
J100812.22+495140.2,2
J100814.39+121225.9,3
J100814.74+193456.9,4
J100816.44+543726.1,2
J100820.80+000941.1,1
J100821.17+342658.6,2
J100824.37+083855.0,1
J100827.14+313838.8,4
J100829.28+405854.8,2
J100832.75+344702.3,1
J100833.39+501614.7,1
J100834.70+000259.9,1
J100836.92+324706.4,2
J100837.10+274437.6,2
J100840.11+133327.3,1
J100841.70+370330.0,2
J100844.06+310923.5,1
J100852.34+171939.1,2
J100857.47+561731.2,2
J100859.27+193715.4,2
J100859.36+453142.0,1
J100859.93+265245.3,2
J100900.09+132254.5,2
J100904.67+132217.9,4
J100906.16+310853.2,2
J100906.17+431900.7,1
J100917.05+293040.9,1
J100919.76+443308.2,4
J100921.42+443204.9,1
J100923.94+032517.3,1
J100925.21+094949.0,3
J100928.25+461737.3,1
J100928.58+475253.3,1
J100929.53+451732.8,2
J100934.71+041748.1,3
J100935.70+182601.5,4
J100936.15+455943.2,1
J100936.42+560311.1,2
J100938.21+033613.7,1
J100938.63+280435.7,1
J100940.60+440608.2,1
J100941.32+261652.9,2
J100943.06+595915.5,2
J100943.46+381944.9,2
J100948.18+002902.8,3
J100949.84+050120.3,2
J100950.35+330521.1,1
J100953.96+144802.0,2
J101009.02+113621.0,3
J101011.91+024200.2,1
J101015.19+223122.9,1
J101017.92+263733.7,1
J101020.35+112803.4,1
J101021.30+240136.8,1
J101021.98+142755.7,1
J101022.53+051250.4,1
J101028.10+530313.2,4
J101028.94+074021.5,3
J101030.87+173804.3,1
J101031.35+160837.0,1
J101031.91+051926.2,4
J101037.96+511121.2,2
J101038.60+321138.7,1
J101041.82+260233.3,1
J101042.20+410323.0,1
J101046.82+514239.5,1
J101051.99+034123.9,3
J101053.17+423826.2,2
J101056.84+634240.8,1
J101058.25+500154.2,1
J101102.06+311742.6,2
J101105.33+341447.9,2
J101108.50+333610.0,1
J101109.66+424551.4,1
J101114.56+172347.0,2
J101124.48+044256.8,1
J101126.37+284515.3,2
J101126.71+092431.8,2
J101148.92+461102.4,1
J101153.34+193238.6,1
J101154.60+175646.4,2
J101157.00+320014.4,1
J101159.35+201155.8,2
J101201.96+165217.0,1
J101202.50+351446.2,1
J101204.58+024251.4,2
J101205.33+072127.1,2
J101206.29+123116.4,2
J101206.40+084133.1,4
J101207.20+161925.9,1
J101207.79+084235.2,1
J101209.58+270828.3,2
J101214.33+253544.9,1
J101214.42+241606.1,2
J101214.63+240022.3,2
J101215.75+294902.7,2
J101216.37+533446.6,2
J101217.60+194024.0,1
J101222.44+254222.2,3
J101229.89+253107.4,1
J101229.96+015735.0,2
J101231.80+235107.3,2
J101233.32+341032.3,3
J101236.56+403107.1,3
J101237.02+231306.2,3
J101237.07+080824.3,2
J101239.86-010622.9,1
J101241.78+233900.6,1
J101244.31+422957.0,1
J101252.63+172612.5,2
J101256.27+141955.8,1
J101258.29+242703.1,2
J101258.35+393238.9,1
J101305.20+224557.2,1
J101308.51+344654.7,3
J101311.01+135351.0,2
J101313.16+345408.4,1
J101316.51+064519.3,3
J101318.67+213143.1,1
J101319.80+490919.0,2
J101321.07+194326.1,2
J101322.48+093434.0,2
J101330.80+284104.5,2
J101331.60+245007.0,1
J101332.75+450028.7,1
J101336.78+073538.0,1
J101341.72+235840.0,4
J101347.71+271851.4,1
J101354.49+460330.6,4
J101354.64+171439.7,1
J101356.38+040857.9,3
J101403.67+445946.3,2
J101403.87+565035.0,1
J101404.41+061436.4,3
J101415.96+105105.7,3
J101416.17+001824.7,1
J101416.28+135650.2,1
J101416.78+342624.8,4
J101417.78+332220.8,1
J101419.19+072210.9,2
J101420.28-002948.4,3
J101422.51+040917.1,1
J101422.64+383019.9,2
J101423.58-000439.8,2
J101424.07+501820.1,4
J101427.08+060026.4,3
J101427.98+141826.0,1
J101429.89+071544.4,2
J101436.18+494532.6,4
J101438.35+183213.6,4
J101440.92+375143.1,1
J101443.79+464339.6,1
J101444.85+344145.3,1
J101445.56+025728.8,2
J101446.27+103514.2,3
J101446.46+621409.5,1
J101446.79+553608.7,1
J101452.21+345832.6,1
J101454.64+222102.0,3
J101459.00+060612.7,2
J101505.40+471016.5,1
J101505.79+263851.0,3
J101507.29+382350.7,1
J101509.25+161636.6,2
J101510.03+323152.8,1
J101511.24+244825.1,2
J101512.33+485712.8,1
J101514.66+134517.7,2
J101515.59+482030.8,2
J101516.21-010740.0,1
J101517.01+025717.1,2
J101522.57+235718.0,4
J101524.94+245719.7,1
J101525.39+471347.4,1
J101532.42+434546.7,1
J101534.46+142904.1,3
J101538.88+155810.8,1
J101541.81+501029.5,1
J101542.92+425803.6,1
J101546.24+092630.1,3
J101547.82+392400.4,2
J101551.64+572119.9,2
J101555.52+635853.2,2
J101555.75+043524.7,1
J101601.37+010914.8,2
J101602.43+240006.5,4
J101602.77+210748.3,1
J101605.96+093012.3,4
J101606.90+360605.1,2
J101606.95+470812.5,4
J101609.51+115801.1,1
J101610.22+194514.9,2
J101614.44+081514.1,2
J101614.91+182544.4,3
J101614.93+571801.4,2
J101619.37+274558.7,2
J101620.19+101258.3,3
J101623.64+081627.4,1
J101624.62+285054.8,2
J101627.87+284921.5,2
J101628.57+072154.5,2
J101632.57+435652.9,1
J101633.99+444957.2,2
J101634.90+123906.4,2
J101641.14+244710.1,3
J101649.24+544957.3,2
J101652.03+171000.4,3
J101653.82+002857.1,3
J101656.21+134804.5,4
J101656.25+515315.8,2
J101659.10+311920.2,2
J101659.88+291936.5,2
J101702.58+225151.2,1
J101706.67+520247.3,1
J101711.81+240952.2,1
J101713.49+243807.6,3
J101718.14+562426.2,2
J101718.94+124259.2,2
J101719.51+312453.6,1
J101722.01+390439.7,1
J101722.35+432031.9,2
J101728.69+334453.2,1
J101732.60+161706.5,3
J101736.24+120331.9,2
J101737.04+333217.3,1
J101737.42+255625.4,1
J101740.14+034959.8,1
J101740.86+234148.9,1
J101740.90+080417.5,3
J101741.35+375947.1,2
J101748.11+035137.4,3
J101750.75+163001.8,1
J101751.64+141206.9,2
J101754.07+201258.4,4
J101755.03+100428.3,4
J101755.18+300739.8,2
J101755.53+531624.0,2
J101756.50-011430.8,1
J101758.20+442641.0,3
J101758.64+040328.4,2
J101805.79+522207.4,2
J101806.07+174807.8,4
J101807.23+091251.7,3
J101808.83+212829.8,1
J101811.42+271410.2,1
J101813.09+365520.3,1
J101819.19+614232.4,1
J101822.80+302403.9,1
J101826.53+304759.9,3
J101826.55+430618.4,2
J101830.96+351919.3,1
J101831.48+460916.6,3
J101834.02+312834.0,1
J101834.46-005022.6,3
J101842.50+585836.4,3
J101843.64+125239.1,1
J101843.88+305851.5,1
J101844.04+604959.1,1
J101852.42+094037.3,2
J101859.35+163613.1,3
J101859.57+182121.4,1
J101900.38+301819.8,1
J101903.08+364512.3,1
J101907.98+422652.0,3
J101912.23+080447.9,2
J101912.66+181725.9,1
J101914.83+061504.4,1
J101918.35+225334.9,1
J101919.85+422734.8,3
J101922.39+320922.1,1
J101922.73+004528.0,2
J101923.17+380835.6,2
J101925.76+383021.5,1
J101929.50+445319.8,4
J101930.03+492438.9,1
J101932.34+140301.9,4
J101932.42+062447.2,2
J101935.72+140226.6,2
J101938.71+280857.0,1
J101940.28+173223.6,2
J101940.42+383623.2,1
J101944.25-003818.1,3
J101950.29+100814.2,1
J101950.42+200700.2,2
J101952.09+405918.5,1
J101954.46+070507.2,1
J101956.67+515548.2,1
J101957.03+302254.2,2
J102001.88+274622.0,2
J102004.23+074622.2,1F
J102005.30+372414.8,1
J102013.71+501720.0,3
J102013.76+625010.1,1
J102016.25+180923.0,2
J102017.05+401155.7,2
J102018.01+424100.3,1
J102018.91+003343.6,1
J102018.96+535318.3,1
J102028.96+615134.2,2
J102029.50+213635.1,2
J102029.62+314111.3,3
J102031.73+182826.9,1
J102031.91+310730.6,4
J102032.78+215444.4,2
J102033.14+152142.0,1
J102035.89+414304.4,1
J102040.84+315510.0,3
J102042.45+461051.1,1
J102043.20+102248.3,2
J102045.14+410924.3,1
J102045.17+341837.4,2
J102047.20+501141.6,1
J102050.75+254815.3,1
J102053.67+483124.1,1
J102056.68+493719.1,3
J102100.08+000750.8,1
J102104.34+335435.1,1
J102109.51+311215.6,1
J102111.59+183811.0,3
J102116.23+495040.5,2
J102117.12+424803.3,1
J102123.26+224358.7,1
J102123.60+632322.6,2
J102124.21+121705.5,1
J102125.48+121355.6,2
J102129.01+042833.7,3
J102130.76+141137.4,1
J102131.48+051900.9,1
J102132.78+224032.9,1
J102133.29+213752.4,1
J102134.17+072210.8,2
J102138.15+510110.3,2
J102141.88+161855.3,4
J102141.93+093202.6,1
J102147.79+155425.8,1
J102149.17+163225.4,1
J102149.28+175532.7,1
J102203.27+531329.2,1
J102204.67+445144.1,3
J102206.03+210354.4,1F
J102210.15+002421.7,2
J102211.58+152515.5,1
J102218.28+003050.7,1
J102222.85+434305.0,1
J102223.44+520035.3,1
J102225.30+335138.3,1
J102241.65+455033.9,2
J102242.60+332544.5,2
J102245.02+125437.2,2
J102254.39+354650.9,2
J102254.89+421644.6,4
J102256.85+520638.7,1
J102257.11+274334.6,1
J102258.00+274333.4,2
J102300.54+332252.1,1
J102302.33+054836.6,2
J102305.11+381932.2,1
J102307.94+070628.5,3
J102311.81+044006.3,2
J102312.39+454632.4,2
J102318.12+110333.1,2
J102319.05+110644.4,2
J102321.62+503421.9,3
J102322.62+085201.2,4
J102327.64+293815.2,1
J102330.30+081454.1,3
J102333.20+314449.1,2
J102334.25+500721.2,2
J102336.81+311823.3,2
J102337.17+324625.3,4
J102339.74+300057.8,1
J102340.06+292036.2,2
J102340.67+414706.1,1
J102345.07+494629.6,1
J102345.85+320237.6,1
J102346.31+154217.2,1
J102346.46+382323.9,1
J102352.96+332152.6,1
J102354.42+015628.3,1
J102354.86+390653.9,1
J102355.70+351648.4,3
J102356.35+042836.1,4
J102358.79+435120.7,2
J102359.74+325000.1,1
J102400.47+492114.8,2
J102400.54+511248.2,1
J102400.75+325915.4,2
J102403.29+420240.1,1
J102407.32+324706.4,1
J102412.40+210522.2,2
J102416.92+080819.4,2
J102422.05+382746.4,2
J102423.75+034400.3,2
J102424.08+595143.0,3
J102424.32+170917.6,1
J102428.62+111405.0,2
J102433.39+175952.2,2
J102442.00+504543.8,1
J102442.57+011020.7,2
J102442.75+063651.9,2
J102446.52+041057.1,2
J102450.17+211625.4,1
J102451.39+213326.9,1
J102453.64+233234.0,1
J102454.39+490255.0,2
J102454.59+564724.0,2
J102456.95+280031.1,3
J102457.71+474513.4,2
J102458.00+362713.3,2
J102459.39-000727.5,1
J102500.30+104433.2,2
J102500.82-004043.9,1
J102501.60+040202.4,4
J102504.99+474438.7,1
J102505.12+382728.5,1
J102511.50+474420.7,1
J102512.41+242347.5,2
J102515.24+013830.8,1
J102517.17+483213.7,2
J102519.23+465226.6,2
J102523.03+040229.0,1
J102523.30+372648.9,2
J102531.25+222812.3,1
J102535.27+104435.1,1
J102538.03+441752.7,2
J102538.64+364646.5,2
J102538.74+040737.5,3
J102539.31+191058.7,3
J102539.63+030803.2,1
J102540.95+391046.3,1
J102542.72+090005.3,2
J102544.00+173639.6,1
J102545.07+013410.1,1
J102546.42+150552.0,2
J102547.52+311637.7,1
J102552.46+221842.0,1
J102552.92+215357.3,3
J102555.74+290611.3,3
J102555.88+480807.8,2
J102557.99+124108.4,1
J102559.45+502821.4,1
J102559.95+592105.1,2
J102603.96+340601.7,1
J102607.83+390605.9,1
J102610.64+340451.6,2
J102611.89+294345.5,2
J102614.84+330003.3,1
J102618.25+454229.4,1
J102618.98+492119.2,2
J102622.33+325911.6,4
J102622.42+334911.1,2
J102622.51+244658.2,4
J102622.87+390851.7,2
J102624.76+542906.3,3
J102625.37+513020.0,2
J102627.05+242617.9,3
J102627.85+621523.3,3
J102630.14-003553.6,1
J102633.67+222518.9,2
J102642.46+055411.8,3
J102642.59+015440.6,2
J102643.84+051722.9,2
J102644.86+184051.3,2
J102655.28+365452.1,2
J102657.71+513943.6,1
J102659.57+353552.3,1
J102700.06+041246.5,1
J102701.43+494031.9,1
J102702.04+014155.3,2
J102702.62+451311.6,1
J102703.39+060933.9,1
J102708.96+434754.0,2
J102709.94+390805.1,2
J102715.21+210244.0,2
J102718.76+153613.5,1
J102720.85+072301.0,4
J102721.62+531902.5,1
J102724.98+425830.1,1
J102726.19+475752.2,2
J102726.82+522559.2,3
J102728.60+184629.1,1
J102739.45+191824.1,1
J102741.60+104839.0,3
J102743.96+062722.2,1
J102746.60+354616.9,1
J102747.28+324741.5,2
J102747.43+192030.6,2
J102749.06+343525.4,4
J102750.92+174407.5,3
J102751.34+052051.8,1
J102753.85+491141.6,2
J102756.06+080342.8,2
J102756.10+015133.5,1
J102758.27+172634.7,2
J102758.35+082406.1,1
J102759.46+511201.3,1
J102802.81+063631.7,3
J102806.25+033947.4,1
J102808.22+143309.4,2
J102810.50+085608.9,3
J102810.81+212231.4,1
J102819.85+303624.3,2
J102819.98+101317.6,3
J102820.98+000518.0,1
J102822.05+264805.4,3
J102823.23+385531.7,1
J102823.60+165019.5,2
J102826.12+034447.9,1
J102827.62+055515.2,1
J102831.33+055951.6,1
J102831.89+454222.0,1
J102831.92+244154.5,1
J102832.97+174001.8,3
J102839.32+170210.9,4
J102840.17+585133.6,1
J102844.00+301323.3,1
J102845.47+462400.8,1
J102848.22+005204.8,3
J102850.18+375012.7,1
J102858.82+164151.4,2
J102859.03+030727.6,4
J102901.25+201006.2,2
J102902.08+494417.5,4
J102903.70+032437.0,1
J102905.87+595218.1,2
J102906.67+051253.4,2
J102907.66-010927.8,1
J102911.83+512918.0,2
J102919.41+095409.5,1
J102921.17+463354.3,1
J102922.37+500816.8,1
J102923.91+612700.5,3
J102923.96+165453.0,2
J102924.08+004424.5,1
J102925.94+212911.8,1
J102929.69+242819.4,2
J102930.69+413756.1,2
J102931.58-002846.5,2
J102932.86+113829.9,1
J102933.81+295502.2,3
J102944.67+390024.1,1
J102944.96+252310.8,4
J102947.60+140532.4,2
J102950.32+075544.5,2
J102954.60+461225.0,2
J102956.78+020218.0,2
J102959.07+425743.5,1
J102959.74+282809.3,2
J103005.25+185049.6,1
J103006.25+523637.4,2
J103010.53+191247.3,2
J103012.33+210711.4,1
J103013.22+471325.9,3
J103016.05+263611.5,2
J103018.71+032925.7,2
J103018.92+355407.5,2
J103022.00+191703.8,3
J103023.66+103553.2,2
J103027.69+610039.7,3
J103030.03+135619.5,2
J103034.78+141541.8,1
J103035.17+513232.1,1
J103035.27+563215.5,1
J103039.64+310309.4,1
J103041.21+004717.4,2
J103044.06+391028.4,1
J103044.74+391244.2,1
J103047.82+363730.5,2
J103053.57+411316.0,1
J103101.03+172923.4,1
J103104.51+405716.4,1
J103105.84+545432.2,2
J103112.35+525344.3,2
J103114.75+061951.5,1
J103114.83+603547.7,3
J103115.83+432503.3,3
J103120.51+385040.3,2
J103124.19+192336.4,1
J103124.83+115129.1,4
J103128.48+194222.8,2
J103130.19+184347.8,2
J103135.97+273747.3,2
J103138.68+315002.1,2
J103142.03+380741.0,1
J103146.89+253415.5,2
J103148.59+224951.2,1
J103148.67+225231.5,3
J103151.67+201508.2,2
J103154.81+405157.5,3
J103156.02+400643.4,1
J103156.81+013045.6,2
J103158.99+284754.9,2
J103205.54+490936.4,2
J103205.74+045716.0,1
J103212.36+525105.1,2
J103213.94+401616.5,1
J103214.40+620823.7,3
J103215.86+315235.8,4
J103220.28+030949.2,1
J103223.26+143051.3,1
J103226.89+034855.9,1
J103230.98+050121.5,3
J103231.42+602850.9,1
J103231.62+362201.5,1
J103238.95+115459.6,3
J103241.15+483403.5,2
J103244.47+145517.4,2
J103247.25+325653.6,1
J103247.40+035948.2,2
J103248.46+070553.0,1
J103248.75+164155.4,3
J103250.46+023829.0,1
J103253.57+365823.1,1
J103300.18+124925.1,2
J103304.44+022436.4,2
J103304.50+624750.2,3
J103304.87+343132.5,2
J103306.61+475948.9,2
J103308.83+430123.4,4
J103310.46+163732.2,1
J103312.15+452843.5,2
J103316.07+392247.0,2
J103317.94+422236.4,2
J103319.73+251733.1,2
J103322.37+242944.5,1
J103323.07+385040.4,2
J103323.12+460458.3,2
J103333.50+162218.3,1
J103334.27+392511.5,3
J103345.78+162141.3,1
J103348.03+525147.2,2
J103353.60+225434.8,1
J103354.57+180751.1,1
J103358.75+501739.7,1
J103402.74+172536.6,2
J103403.33+172534.6,2
J103404.92+374337.8,1
J103405.59+070154.5,3
J103407.20+395526.1,2
J103409.68+042129.8,3
J103409.88+613627.9,2
J103415.18+115111.4,2
J103417.30+194836.1,1
J103425.82+040100.4,3
J103427.87+304036.2,2
J103432.64+233955.3,4
J103433.20+612813.7,3
J103434.43+321609.3,1
J103434.89+385341.6,2
J103436.07+605252.6,4
J103437.04+113943.1,1
J103440.14+360038.1,3
J103442.11+433552.0,1
J103445.45+182137.9,2
J103448.78+353947.3,1
J103449.36+182319.0,4
J103500.15+304138.2,1
J103501.79+235827.0,2
J103504.90+455656.8,3
J103506.63+491655.3,2
J103508.92+103820.8,1
J103509.30+473721.1,1
J103510.58+150735.2,1
J103511.38+115531.5,1
J103515.01-002431.1,1
J103516.05+395248.6,1
J103522.44+154825.1,1
J103524.66+420836.2,2
J103525.50+164754.4,4
J103532.17+111807.4,2
J103535.50+233849.7,3
J103536.15+261920.9,3
J103542.88+205447.8,2
